order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
2119,2023-06-12,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002479,10,10,1,5,0.5,9.5,-0.5
2120,2023-04-06,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003091,860,900,5,3,27.0,873.0,13.0
2121,2023-09-20,Standard Class,Consumer,United States,Ormond Beach,Florida,32174,South,Office Supplies,Binders,OFF-BI-10000145,0,0,3,4,0.0,0.0,0.0
2122,2022-02-04,First Class,Corporate,United States,Sunnyvale,California,94086,West,Furniture,Chairs,FUR-CH-10003061,190,220,3,5,11.0,209.0,19.0
2123,2023-12-16,Second Class,Home Office,United States,Lansing,Michigan,48911,Central,Furniture,Bookcases,FUR-BO-10001972,190,240,2,3,7.199999999999999,232.8,42.80000000000001
2124,2022-09-29,Second Class,Home Office,United States,Lansing,Michigan,48911,Central,Office Supplies,Labels,OFF-LA-10000134,30,30,9,2,0.6,29.4,-0.6000000000000014
2125,2023-08-08,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Envelopes,OFF-EN-10003040,80,100,5,3,3.0,97.0,17.0
2126,2022-08-09,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10000923,50,60,7,3,1.7999999999999998,58.2,8.200000000000003
2127,2023-02-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10000158,80,90,3,3,2.6999999999999997,87.3,7.299999999999997
2128,2023-11-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10003623,50,60,3,3,1.7999999999999998,58.2,8.200000000000003
2129,2022-10-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10001293,20,20,4,4,0.8,19.2,-0.8000000000000007
2130,2023-06-03,Second Class,Corporate,United States,Dover,New Hampshire,3820,East,Office Supplies,Appliances,OFF-AP-10000124,20,30,4,2,0.6,29.4,9.399999999999999
2131,2023-02-16,Second Class,Corporate,United States,Dover,New Hampshire,3820,East,Office Supplies,Art,OFF-AR-10004511,30,40,9,3,1.2,38.8,8.799999999999997
2132,2022-03-24,Second Class,Corporate,United States,Dover,New Hampshire,3820,East,Furniture,Furnishings,FUR-FU-10000076,120,140,7,5,7.0,133.0,13.0
2133,2023-10-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10003883,20,20,3,3,0.6,19.4,-0.6000000000000014
2134,2022-02-02,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003656,120,150,3,2,3.0,147.0,27.0
2135,2023-01-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Fasteners,OFF-FA-10000053,10,10,7,5,0.5,9.5,-0.5
2136,2023-11-09,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10002807,80,90,4,3,2.6999999999999997,87.3,7.299999999999997
2137,2023-03-05,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Furniture,Furnishings,FUR-FU-10002364,10,10,5,4,0.4,9.6,-0.40000000000000036
2138,2022-06-29,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Binders,OFF-BI-10002954,0,0,4,4,0.0,0.0,0.0
2139,2023-08-11,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10004092,140,150,3,5,7.5,142.5,2.5
2140,2023-07-29,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Binders,OFF-BI-10003982,120,150,9,3,4.5,145.5,25.5
2141,2023-11-06,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Supplies,OFF-SU-10001664,20,20,2,2,0.4,19.6,-0.3999999999999986
2142,2022-08-26,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Furniture,Tables,FUR-TA-10003238,920,990,3,3,29.7,960.3,40.299999999999955
2143,2022-04-15,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004675,30,30,6,5,1.5,28.5,-1.5
2144,2023-01-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002293,20,20,2,3,0.6,19.4,-0.6000000000000014
2145,2022-08-02,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10002780,20,20,7,3,0.6,19.4,-0.6000000000000014
2146,2022-01-07,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Furniture,Chairs,FUR-CH-10002965,390,420,3,4,16.8,403.2,13.199999999999989
2147,2023-07-09,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,OFF-BI-10004781,40,40,4,3,1.2,38.8,-1.2000000000000028
2148,2022-03-18,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Storage,OFF-ST-10001713,210,250,6,3,7.5,242.5,32.5
2149,2022-04-02,Standard Class,Consumer,United States,Concord,California,94521,West,Furniture,Furnishings,FUR-FU-10003975,40,40,1,4,1.6,38.4,-1.6000000000000014
2150,2022-05-31,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001536,70,80,5,4,3.2,76.8,6.799999999999997
2151,2023-03-23,Standard Class,Consumer,United States,College Station,Texas,77840,Central,Furniture,Chairs,FUR-CH-10001973,210,230,3,3,6.8999999999999995,223.1,13.099999999999994
2152,2022-10-11,Second Class,Consumer,United States,Saint Louis,Missouri,63116,Central,Technology,Accessories,TEC-AC-10001772,100,110,7,3,3.3,106.7,6.700000000000003
2153,2023-03-09,Standard Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,OFF-PA-10002586,10,10,3,5,0.5,9.5,-0.5
2154,2023-03-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004094,10,10,2,2,0.2,9.8,-0.1999999999999993
2155,2022-05-02,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,FUR-FU-10004973,20,20,3,5,1.0,19.0,-1.0
2156,2022-05-20,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Fasteners,OFF-FA-10000624,20,20,6,5,1.0,19.0,-1.0
2157,2023-01-20,First Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,OFF-ST-10001097,460,500,3,4,20.0,480.0,20.0
2158,2022-07-13,First Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,OFF-ST-10001469,150,160,3,3,4.8,155.2,5.199999999999989
2159,2022-10-12,Standard Class,Home Office,United States,Deltona,Florida,32725,South,Office Supplies,Art,OFF-AR-10004956,20,20,4,2,0.4,19.6,-0.3999999999999986
2160,2022-03-30,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10004236,10,10,3,2,0.2,9.8,-0.1999999999999993
2161,2022-11-11,Same Day,Consumer,United States,Cincinnati,Ohio,45231,East,Furniture,Furnishings,FUR-FU-10002937,70,80,1,4,3.2,76.8,6.799999999999997
2162,2023-08-20,Standard Class,Home Office,United States,Oakland,California,94601,West,Office Supplies,Art,OFF-AR-10003696,30,30,1,5,1.5,28.5,-1.5
2163,2022-10-14,Standard Class,Home Office,United States,Manteca,California,95336,West,Office Supplies,Paper,OFF-PA-10004359,290,310,3,3,9.299999999999999,300.7,10.699999999999989
2164,2023-01-03,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Technology,Accessories,TEC-AC-10002402,170,190,3,5,9.5,180.5,10.5
2165,2022-04-01,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Paper,OFF-PA-10000551,10,10,2,2,0.2,9.8,-0.1999999999999993
2166,2023-07-23,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Furniture,Furnishings,FUR-FU-10003394,130,140,5,2,2.8000000000000003,137.2,7.199999999999989
2167,2022-12-05,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Art,OFF-AR-10002067,20,20,1,4,0.8,19.2,-0.8000000000000007
2168,2023-11-12,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Binders,OFF-BI-10004140,10,10,7,5,0.5,9.5,-0.5
2169,2023-08-22,Second Class,Consumer,United States,Kent,Ohio,44240,East,Office Supplies,Art,OFF-AR-10004078,10,10,3,5,0.5,9.5,-0.5
2170,2023-10-03,Second Class,Consumer,United States,Kent,Ohio,44240,East,Technology,Accessories,TEC-AC-10000927,60,70,3,3,2.1,67.9,7.900000000000006
2171,2022-07-30,Second Class,Consumer,United States,Kent,Ohio,44240,East,Technology,Phones,TEC-PH-10003931,100,110,3,2,2.2,107.8,7.799999999999997
2172,2023-09-17,Standard Class,Corporate,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,FUR-CH-10004675,290,310,2,4,12.4,297.6,7.600000000000023
2173,2022-06-17,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004506,20,20,3,3,0.6,19.4,-0.6000000000000014
2174,2022-10-01,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002353,10,10,3,4,0.4,9.6,-0.40000000000000036
2175,2022-04-15,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000943,50,60,4,3,1.7999999999999998,58.2,8.200000000000003
2176,2022-07-28,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10000740,50,50,2,2,1.0,49.0,-1.0
2177,2023-08-24,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10003001,50,60,9,2,1.2,58.8,8.799999999999997
2178,2023-02-04,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,OFF-BI-10001628,40,40,5,5,2.0,38.0,-2.0
2179,2023-06-11,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10001509,70,70,8,5,3.5,66.5,-3.5
2180,2022-05-03,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000309,80,90,7,2,1.8,88.2,8.200000000000003
2181,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10003923,40,40,3,5,2.0,38.0,-2.0
2182,2022-06-11,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10002084,400,440,4,5,22.0,418.0,18.0
2183,2023-02-28,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Machines,TEC-MA-10000488,3480,4000,5,4,160.0,3840.0,360.0
2184,2023-11-22,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10001767,180,200,5,5,10.0,190.0,10.0
2185,2022-11-19,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10001940,50,60,8,5,3.0,57.0,7.0
2186,2022-06-17,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,OFF-BI-10002735,40,50,2,4,2.0,48.0,8.0
2187,2022-04-29,Same Day,Consumer,United States,Huntsville,Alabama,35810,South,Technology,Accessories,TEC-AC-10002345,30,30,2,3,0.8999999999999999,29.1,-0.8999999999999986
2188,2022-01-03,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Envelopes,OFF-EN-10003134,60,70,6,2,1.4000000000000001,68.6,8.599999999999994
2189,2022-06-26,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,FUR-FU-10003708,100,120,2,3,3.5999999999999996,116.4,16.400000000000006
2190,2023-04-12,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Phones,TEC-PH-10003645,1310,1450,9,3,43.5,1406.5,96.5
2191,2022-01-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10000692,50,60,3,5,3.0,57.0,7.0
2192,2022-04-24,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001718,120,150,3,3,4.5,145.5,25.5
2193,2022-08-29,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,OFF-AP-10002082,70,70,3,4,2.8000000000000003,67.2,-2.799999999999997
2194,2022-02-20,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001125,100,120,4,4,4.8,115.2,15.200000000000003
2195,2023-07-29,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,OFF-AP-10000252,30,40,3,3,1.2,38.8,8.799999999999997
2196,2023-06-10,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10003038,40,40,5,3,1.2,38.8,-1.2000000000000028
2197,2022-04-13,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,OFF-AR-10000940,0,0,2,4,0.0,0.0,0.0
2198,2023-03-17,Standard Class,Consumer,United States,Montgomery,Alabama,36116,South,Office Supplies,Art,OFF-AR-10001954,10,10,3,5,0.5,9.5,-0.5
2199,2022-12-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10003177,20,20,3,3,0.6,19.4,-0.6000000000000014
2200,2023-02-23,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10000533,10,10,1,2,0.2,9.8,-0.1999999999999993
2201,2023-02-18,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Furniture,Furnishings,FUR-FU-10001935,20,20,6,4,0.8,19.2,-0.8000000000000007
2202,2022-11-19,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Technology,Phones,TEC-PH-10002563,810,880,7,2,17.6,862.4,52.39999999999998
2203,2022-05-12,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10002160,10,10,2,5,0.5,9.5,-0.5
2204,2023-05-13,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10004748,150,190,3,5,9.5,180.5,30.5
2205,2023-08-13,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Furniture,Furnishings,FUR-FU-10001473,20,20,1,3,0.6,19.4,-0.6000000000000014
2206,2023-03-31,Second Class,Home Office,United States,Bristol,Tennessee,37620,South,Office Supplies,Art,OFF-AR-10000538,60,70,3,4,2.8000000000000003,67.2,7.200000000000003
2207,2022-11-02,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,OFF-BI-10001098,20,30,7,2,0.6,29.4,9.399999999999999
2208,2022-06-30,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Technology,Phones,TEC-PH-10001552,40,40,4,4,1.6,38.4,-1.6000000000000014
2209,2023-11-13,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10000390,20,20,4,5,1.0,19.0,-1.0
2210,2023-03-09,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Technology,Phones,TEC-PH-10001079,680,830,7,4,33.2,796.8,116.79999999999995
2211,2022-03-23,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10003460,40,40,10,5,2.0,38.0,-2.0
2212,2022-12-26,First Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,Office Supplies,Appliances,OFF-AP-10003842,160,170,6,5,8.5,161.5,1.5
2213,2023-03-23,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003535,20,30,1,5,1.5,28.5,8.5
2214,2022-05-18,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10002012,0,0,1,2,0.0,0.0,0.0
2215,2023-05-26,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10001922,50,60,13,4,2.4,57.6,7.600000000000001
2216,2022-06-12,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10000576,200,240,2,3,7.199999999999999,232.8,32.80000000000001
2217,2023-03-04,First Class,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,FUR-CH-10000553,90,110,4,2,2.2,107.8,17.799999999999997
2218,2023-08-25,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003469,0,0,2,3,0.0,0.0,0.0
2219,2022-02-22,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10000145,10,10,4,5,0.5,9.5,-0.5
2220,2022-11-29,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10001580,10,10,1,4,0.4,9.6,-0.40000000000000036
2221,2023-09-04,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10001817,1090,1150,4,3,34.5,1115.5,25.5
2222,2022-10-23,Same Day,Consumer,United States,Marion,Ohio,43302,East,Technology,Phones,TEC-PH-10001578,450,490,2,5,24.5,465.5,15.5
2223,2022-12-21,Same Day,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Art,OFF-AR-10004078,30,40,8,3,1.2,38.8,8.799999999999997
2224,2022-11-30,Same Day,Consumer,United States,Marion,Ohio,43302,East,Furniture,Chairs,FUR-CH-10004860,60,70,1,4,2.8000000000000003,67.2,7.200000000000003
2225,2022-05-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10003790,50,50,3,3,1.5,48.5,-1.5
2226,2022-02-02,Second Class,Consumer,United States,Littleton,Colorado,80122,West,Furniture,Bookcases,FUR-BO-10002202,60,70,1,2,1.4000000000000001,68.6,8.599999999999994
2227,2022-08-27,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Fasteners,OFF-FA-10003059,0,0,2,3,0.0,0.0,0.0
2228,2023-05-23,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Technology,Phones,TEC-PH-10002496,110,120,1,2,2.4,117.6,7.599999999999994
2229,2022-04-03,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10003238,310,330,1,3,9.9,320.1,10.100000000000023
2230,2022-01-25,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004390,540,670,2,3,20.099999999999998,649.9,109.89999999999998
2231,2023-05-28,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002765,40,50,2,4,2.0,48.0,8.0
2232,2022-07-25,Standard Class,Consumer,United States,La Porte,Indiana,46350,Central,Furniture,Furnishings,FUR-FU-10000293,470,530,5,3,15.899999999999999,514.1,44.10000000000002
2233,2023-07-05,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10003692,190,230,5,3,6.8999999999999995,223.1,33.099999999999994
2234,2022-12-16,Second Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,TEC-PH-10001051,280,320,4,5,16.0,304.0,24.0
2235,2023-07-11,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Technology,Accessories,TEC-AC-10001013,200,210,7,3,6.3,203.7,3.6999999999999886
2236,2023-02-20,Second Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Storage,OFF-ST-10000025,160,190,2,3,5.7,184.3,24.30000000000001
